id,created_at,author_id,text,clean_text,code
1266741784681553925,2020-05-30 14:42:31+00:00,1217146898550788096,"@NBCNews We’re they from Florida, down Mar-a-Lago way?","We’re they from Florida, down Mar-a-Lago way?",-1
1266741969474256897,2020-05-30 14:43:15+00:00,2823277837,@NBCNews Don't buy it.,Don't buy it.,-1
1266742066681438208,2020-05-30 14:43:38+00:00,1103416958345728000,@NBCNews Anyone notice these recent riots have a ton of racist white antifa-like thugs destroying black communities ? They need to be shot in the face with rubber pellets then arrested. If the residents want to kick the shit out of these white racists the police should let them.,Anyone notice these recent riots have a ton of racist white antifa-like thugs destroying black communities ? They need to be shot in the face with rubber pellets then arrested. If the residents want to kick the shit out of these white racists the police should let them.,-1
1266742241609031685,2020-05-30 14:44:19+00:00,2878684237,@NBCNews @WillieGeist And this is what makes it worse and even  sadder,And this is what makes it worse and even  sadder,-1
1266742379568037888,2020-05-30 14:44:52+00:00,813184790945898496,@NBCNews Who cares,Who cares,-1
1266742415681036288,2020-05-30 14:45:01+00:00,294479557,@NBCNews This translator is my favorite. She is crushing this. https://t.co/IfBPqLFhnk,This translator is my favorite. She is crushing this. https://t.co/IfBPqLFhnk,-1
1266742546908266496,2020-05-30 14:45:32+00:00,1228399833385443328,"@NBCNews Are they seriously going with the ""insurgent"" angle?!","Are they seriously going with the ""insurgent"" angle?!",-1
1266742577216151552,2020-05-30 14:45:40+00:00,833297112712351749,@NBCNews WHITE SUPREMACISTS WHO FOLLOW TRUMP ARE COMING IN TO DESTROY...THE TRUTH WILL BE PROVEN...,WHITE SUPREMACISTS WHO FOLLOW TRUMP ARE COMING IN TO DESTROY...THE TRUTH WILL BE PROVEN...,-1
1266742646921293826,2020-05-30 14:45:56+00:00,1265312284261273600,@NBCNews Left-wing nut Jobs sending in the troops!,Left-wing nut Jobs sending in the troops!,-1
1266742663799140357,2020-05-30 14:46:00+00:00,811851602071982080,@NBCNews Is that a felony?,Is that a felony?,-1
1266742674603806720,2020-05-30 14:46:03+00:00,405643525,@NBCNews Governor of Minnesota should resign he's threatening The citizens of that state that they vote for him he doesn't have humility he's talking tough he wants to change this country to another Syria or Iraq,Governor of Minnesota should resign he's threatening The citizens of that state that they vote for him he doesn't have humility he's talking tough he wants to change this country to another Syria or Iraq,-1
1266742756568948743,2020-05-30 14:46:22+00:00,858638319982227456,"@NBCNews Sure, anyone that has a brain would know this. 😉","Sure, anyone that has a brain would know this. 😉",-1
1266742911313592331,2020-05-30 14:46:59+00:00,804393733949128704,@NBCNews The translator is awesome,The translator is awesome,-1
1266742959187378179,2020-05-30 14:47:11+00:00,2798645420,@NBCNews Accelerationist groups of the far-right,Accelerationist groups of the far-right,-1
1266743072626360325,2020-05-30 14:47:38+00:00,1013417657809371139,@NBCNews Would you want to be a policeman  working for this mayor,Would you want to be a policeman  working for this mayor,-1
1266743423089999877,2020-05-30 14:49:01+00:00,742314142208528384,@NBCNews @WillieGeist A stunning Minnesota Press Conference. NEVER heard this in the Media. Names of arrested will be released. Will the Media report and investigate or ignore? Will the Media show balance and at least explore the role of Antifa or bury this story?,A stunning Minnesota Press Conference. NEVER heard this in the Media. Names of arrested will be released. Will the Media report and investigate or ignore? Will the Media show balance and at least explore the role of Antifa or bury this story?,-1
1266743496980996097,2020-05-30 14:49:19+00:00,935955502495944704,@NBCNews Paid-for insurgents. Follow the $$ and rubles.,Paid-for insurgents. Follow the $$ and rubles.,-1
1266743649800421385,2020-05-30 14:49:55+00:00,148031107,"@NBCNews A solution..send a mixed team to answer 911 calls, a referee, a medical doctor, social worker, and clergy...no more policing by themselves.","A solution..send a mixed team to answer 911 calls, a referee, a medical doctor, social worker, and clergy...no more policing by themselves.",-1
1266744001824272386,2020-05-30 14:51:19+00:00,18414112,"@NBCNews I can't disagree with the point he is trying to make, but wow, that's a fairly broad interpretation.","I can't disagree with the point he is trying to make, but wow, that's a fairly broad interpretation.",-1
1266744038109122561,2020-05-30 14:51:28+00:00,1181567604433010688,"@NBCNews @WillieGeist Well, they all got id’s so it shouldn’t be hard to discern the motivation behind it, since ##MAGA morons are already screaming “Antifa” and “paid actors.”","Well, they all got id’s so it shouldn’t be hard to discern the motivation behind it, since ##MAGA morons are already screaming “Antifa” and “paid actors.”",-1
1266744249174892547,2020-05-30 14:52:18+00:00,1266380854550462464,"@NBCNews I hope people aren’t actually buying this BS! All those protesters aren’t out of state actors, wake up sheep! Because he was told they were terrorists! This is laughable @MayorCarter don’t let them pull the wool over your eyes! This is America standing up for itself.","I hope people aren’t actually buying this BS! All those protesters aren’t out of state actors, wake up sheep! Because he was told they were terrorists! This is laughable  don’t let them pull the wool over your eyes! This is America standing up for itself.",-1
1266744295169630213,2020-05-30 14:52:29+00:00,909434454,@NBCNews Wowza.,Wowza.,-1
1266744344444313600,2020-05-30 14:52:41+00:00,1061638129264803843,@NBCNews Astroturfing.,Astroturfing.,-1
1266744422571614209,2020-05-30 14:52:59+00:00,2527212882,@NBCNews Nice job on the “I’m told” but I somehow doubt that could be true.,Nice job on the “I’m told” but I somehow doubt that could be true.,-1
1266744474845282310,2020-05-30 14:53:12+00:00,1082680371391709184,"@NBCNews It only takes a few white people to break some windows, create some distraction and cause a spark of panic and let anger and frustration take over a crowd.","It only takes a few white people to break some windows, create some distraction and cause a spark of panic and let anger and frustration take over a crowd.",-1
1266744557519155201,2020-05-30 14:53:32+00:00,2165813648,@NBCNews Even the CNN crew was from out of state...,Even the CNN crew was from out of state...,-1
1266744588284256256,2020-05-30 14:53:39+00:00,3049383560,@NBCNews White skinned people harboring racism or superiority in your heart = DON’T. Ask yourself where you got that stinking thinking. You weren’t born that way. Rip it out of your DNA if you think you were. Do the work to question your beliefs. Change your beliefs to rid your racism.,White skinned people harboring racism or superiority in your heart = DON’T. Ask yourself where you got that stinking thinking. You weren’t born that way. Rip it out of your DNA if you think you were. Do the work to question your beliefs. Change your beliefs to rid your racism.,-1
1266744893826830343,2020-05-30 14:54:52+00:00,1129237742192398336,"@NBCNews So, how are they not charged with domestic terrorism?","So, how are they not charged with domestic terrorism?",-1
1266745299181035521,2020-05-30 14:56:28+00:00,1179095771200643072,"@NBCNews Coincidence, or were the Murder Hornet Cops just being selective!","Coincidence, or were the Murder Hornet Cops just being selective!",-1
1266745404185600000,2020-05-30 14:56:54+00:00,3018338042,@NBCNews ANTIFA....THAT'S WHO THEY ARE.,ANTIFA....THAT'S WHO THEY ARE.,-1
1266745823284678657,2020-05-30 14:58:33+00:00,609394757,"@NBCNews Trump cult, there to stir up s***t up to make blacks look bad.","Trump cult, there to stir up s***t up to make blacks look bad.",-1
1266745894373818369,2020-05-30 14:58:50+00:00,2276576072,@NBCNews British soldiers used these tactics in irish communities for decades when we protested against the killing of young irish men by British police/military. It's an old colonial tactic. Smell it a mile away,British soldiers used these tactics in irish communities for decades when we protested against the killing of young irish men by British police/military. It's an old colonial tactic. Smell it a mile away,-1
1266746203175129088,2020-05-30 15:00:04+00:00,200784657,@NBCNews @margarita What’s the point? The issue is about police brutality. Mayors making poor attempts to call for peace. I haven’t heard a single genuine call for peace. One that whole heartedly acknowledges the injustice. One that actually calls for more peaceful protest. Not just to stay home.,What’s the point? The issue is about police brutality. Mayors making poor attempts to call for peace. I haven’t heard a single genuine call for peace. One that whole heartedly acknowledges the injustice. One that actually calls for more peaceful protest. Not just to stay home.,-1
1266746402333274113,2020-05-30 15:00:51+00:00,24206007,"@NBCNews Guess what? People who don’t live in MN are pissed off, too.","Guess what? People who don’t live in MN are pissed off, too.",-1
1266746492993384448,2020-05-30 15:01:13+00:00,3379781164,"@NBCNews @DiamondJoe1942 MAGA and Antifa and roses. The red brown alliance is here, folks.","MAGA and Antifa and roses. The red brown alliance is here, folks.",-1
1266746728276996096,2020-05-30 15:02:09+00:00,2249069417,@NBCNews We are long overdue for change when it comes to the rights of minorities. Make your voice heard. Demand legislation to hold law enforcement accountable. It’s time for real Justice for all. https://t.co/u7RHe6HpsD,We are long overdue for change when it comes to the rights of minorities. Make your voice heard. Demand legislation to hold law enforcement accountable. It’s time for real Justice for all. https://t.co/u7RHe6HpsD,-1
1266746814482583552,2020-05-30 15:02:30+00:00,1248042441464254468,@NBCNews Not true,Not true,-1
1266746819092140032,2020-05-30 15:02:31+00:00,963235300876136448,@NBCNews @WillieGeist But he doesn’t mention the thousands that defied his own curfew. Real simple; assume all who protest up until 7:59pm to be peacefully protesting. Then at 8pm you the protestor have broken curfew. That is an unlawful act and should be then dealt with accordingly,But he doesn’t mention the thousands that defied his own curfew. Real simple; assume all who protest up until 7:59pm to be peacefully protesting. Then at 8pm you the protestor have broken curfew. That is an unlawful act and should be then dealt with accordingly,-1
1266747092006957058,2020-05-30 15:03:36+00:00,949860225154039809,@NBCNews What a flipping cop out! There was no law enforcement presence till 11:45 last night. They probably arrested one person who happened to be out of state. What a joke!,What a flipping cop out! There was no law enforcement presence till 11:45 last night. They probably arrested one person who happened to be out of state. What a joke!,-1
1266747153952751617,2020-05-30 15:03:51+00:00,2876182731,@NBCNews Make sure they're held without bail or else they'll flee back to Portland and Chicago to evade justice.,Make sure they're held without bail or else they'll flee back to Portland and Chicago to evade justice.,-1
1266747328343339009,2020-05-30 15:04:32+00:00,1208612133983801346,@NBCNews The age of the internet is very efficient. Social media can be very powerful for the planning and the grouping. These are all made in America.😁 https://t.co/gGswgAaziq,The age of the internet is very efficient. Social media can be very powerful for the planning and the grouping. These are all made in America.😁 https://t.co/gGswgAaziq,-1
1266747525802930176,2020-05-30 15:05:19+00:00,2782140490,@NBCNews “ that out police and firefighters never faced before “ yeah we black people been dealing with this for how long ? Okay,“ that out police and firefighters never faced before “ yeah we black people been dealing with this for how long ? Okay,-1
1266747558648569858,2020-05-30 15:05:27+00:00,1537476354,@NBCNews Also called #AntifaTerrorists  @MayorCarter https://t.co/rFM4ogPyUK,Also called #AntifaTerrorists   https://t.co/rFM4ogPyUK,-1
1266748144886394881,2020-05-30 15:07:47+00:00,255639466,"@NBCNews @MattFinkes BLM hired thugs.  Fly them in from the left coast, incite riots, destroy cities, rinse repeat.  Bet some of these thugs were in Ferguson as well.","BLM hired thugs.  Fly them in from the left coast, incite riots, destroy cities, rinse repeat.  Bet some of these thugs were in Ferguson as well.",-1
1266748563238903808,2020-05-30 15:09:27+00:00,493408778,"@NBCNews No shit, it’s a nationwide problem.","No shit, it’s a nationwide problem.",-1
1266748586982809610,2020-05-30 15:09:32+00:00,1255197323828830210,@NBCNews The truth is not hard. Have you seen Alien and Aliens  they are movies about HIV. It's the young members of the Revolutionary Worker Party doing this work! Stay home and watch The Invasion Of The Body Snatchers and ok they could be white supremacists  and  Putin Russians Boys!,The truth is not hard. Have you seen Alien and Aliens  they are movies about HIV. It's the young members of the Revolutionary Worker Party doing this work! Stay home and watch The Invasion Of The Body Snatchers and ok they could be white supremacists  and  Putin Russians Boys!,-1
1266749733642485760,2020-05-30 15:14:06+00:00,4049463448,"@NBCNews Good.

Eat the Rich.","Good.

Eat the Rich.",-1
1266750539481546754,2020-05-30 15:17:18+00:00,3186988706,"@NBCNews It’s (career rioters) that instigate, levitate all of these riots &amp; get paid to do it, as they have traveled in and do this.  They focus on sensitive, important issues like this &amp; gain acceptance including destruction &amp; most don’t realize they exasperate on emotions. Promote✌🏾plz","It’s (career rioters) that instigate, levitate all of these riots & get paid to do it, as they have traveled in and do this.  They focus on sensitive, important issues like this & gain acceptance including destruction & most don’t realize they exasperate on emotions. Promote✌🏾plz",-1
1266751034183032834,2020-05-30 15:19:16+00:00,1234293523668754432,@NBCNews No shyt!,No shyt!,-1
1266751190164844545,2020-05-30 15:19:53+00:00,17457180,@NBCNews “Outside agitators” also known as the police,“Outside agitators” also known as the police,-1
1266751239016112129,2020-05-30 15:20:05+00:00,757999087,@NBCNews Are we untitled to hear more actual facts about this statement?,Are we untitled to hear more actual facts about this statement?,-1
1266752059371487233,2020-05-30 15:23:20+00:00,504999741,@NBCNews In LA they used to put advertisements for protestors on Craigslist.  They’d pay them $15/hour.,In LA they used to put advertisements for protestors on Craigslist.  They’d pay them $15/hour.,-1
1266752412817260544,2020-05-30 15:24:44+00:00,1038348946819739651,"@NBCNews I wonder how many Russian bot are on social media feeding the flames of this. 
Putins goal is the bring division to America, 
He in the Kremlin laughing","I wonder how many Russian bot are on social media feeding the flames of this. 
Putins goal is the bring division to America, 
He in the Kremlin laughing",-1
1266752453921431558,2020-05-30 15:24:54+00:00,14152995,"@NBCNews @carlquintanilla I had to share an Uber with 400 ISIS members from Mexico to St. Paul and all I got was a $27 check from Soros and a commemorative brick which I ‘lost’ in a Panera Bread window. 

Worst vacation ever.","I had to share an Uber with 400 ISIS members from Mexico to St. Paul and all I got was a $27 check from Soros and a commemorative brick which I ‘lost’ in a Panera Bread window. 

Worst vacation ever.",-1
1266752607785230338,2020-05-30 15:25:31+00:00,948907585,@NBCNews It's clear at this point right wingers are behind this,It's clear at this point right wingers are behind this,-1
1266752990951755783,2020-05-30 15:27:02+00:00,14173315,"Minnesota Gov. Walz estimates that about 80% of those being destructive are from outside the state:

""Our heart and our solidarity are with folks who understand what happened Monday night to George Floyd ... But these folks are not them."" https://t.co/4wHWG6ldyM","Minnesota Gov. Walz estimates that about 80% of those being destructive are from outside the state:

""Our heart and our solidarity are with folks who understand what happened Monday night to George Floyd ... But these folks are not them."" https://t.co/4wHWG6ldyM",-1
1266753151228674048,2020-05-30 15:27:41+00:00,1266544019712159744,"@NBCNews Ah yes, the surest form of truth.....estimations!","Ah yes, the surest form of truth.....estimations!",-1
1266753155553001473,2020-05-30 15:27:42+00:00,1231565333166743552,@NBCNews The left is disgusting,The left is disgusting,-1
1266753305654460416,2020-05-30 15:28:17+00:00,154008243,"@NBCNews ""Outside the state by white supremacists""","""Outside the state by white supremacists""",-1
1266753725072388096,2020-05-30 15:29:57+00:00,1153176504106397696,@NBCNews Democrat operatives.,Democrat operatives.,-1
1266753768198213634,2020-05-30 15:30:08+00:00,3161636876,@NBCNews Packer fans from Wisconsin?,Packer fans from Wisconsin?,-1
1266753777710911488,2020-05-30 15:30:10+00:00,468825226,"@NBCNews Antifa. 

Say it.","Antifa. 

Say it.",-1
1266753881083572226,2020-05-30 15:30:35+00:00,2451901238,@NBCNews rubber bullets,rubber bullets,-1
1266754011262222337,2020-05-30 15:31:06+00:00,4899811083,"@NBCNews So because they weren't living there they can't understand the need to step up against murderering policemen. 

Unbelievable.","So because they weren't living there they can't understand the need to step up against murderering policemen. 

Unbelievable.",-1
1266754094556950528,2020-05-30 15:31:25+00:00,792413294166478848,@NBCNews White supremacist groups (and undercover cops) are breaking windows and burning buildings to incite violence and take away legitimacy from the issues.  But white people dont believe this happens.   🤷🏿‍♂️,White supremacist groups (and undercover cops) are breaking windows and burning buildings to incite violence and take away legitimacy from the issues.  But white people dont believe this happens.   🤷🏿‍♂️,-1
1266754298228047880,2020-05-30 15:32:14+00:00,571419153,"@NBCNews Think about it. Do you think these riots will fix the race problems? No. Now they're seeing black men's are breaking into liquor store, starting fire and attacking the police officers make themselves look pretty bad right now.","Think about it. Do you think these riots will fix the race problems? No. Now they're seeing black men's are breaking into liquor store, starting fire and attacking the police officers make themselves look pretty bad right now.",-1
1266754382059786240,2020-05-30 15:32:34+00:00,113724715,"@NBCNews @JJohnsonLaw Mayor Carter is the real deal. I'm a huge fan.

Got to talk to him at length and he is so sincere and plugged in.","Mayor Carter is the real deal. I'm a huge fan.

Got to talk to him at length and he is so sincere and plugged in.",-1
1266754545868083200,2020-05-30 15:33:13+00:00,851640251437023234,"@NBCNews FIVE DEMANDS, NOT 1 LESS (We stand with George Floyd and Minnesota) :  1. RELEASE the American citizens arrested in demonstration.  2. APOLOGIZE for definiting us as THUGS, RIOTOR. 3. WITHDRAW all the charges of all demonstrators.","FIVE DEMANDS, NOT 1 LESS (We stand with George Floyd and Minnesota) :  1. RELEASE the American citizens arrested in demonstration.  2. APOLOGIZE for definiting us as THUGS, RIOTOR. 3. WITHDRAW all the charges of all demonstrators.",-1
1266754631037857793,2020-05-30 15:33:33+00:00,57254100,"@NBCNews Americans are angry and tired of the criminal abuse of the police for years, and the impunity of these illegal actions by the police is why people are protesting #ARRESTtheOFFICERS #FirstDegreeMurder, this #abuse of power is systematic and across all institutions #PoliceBrutality","Americans are angry and tired of the criminal abuse of the police for years, and the impunity of these illegal actions by the police is why people are protesting #ARRESTtheOFFICERS #FirstDegreeMurder, this #abuse of power is systematic and across all institutions #PoliceBrutality",-1
1266754691473399816,2020-05-30 15:33:48+00:00,47516587,@NBCNews And we still haven't found those WMD.,And we still haven't found those WMD.,-1
1266754847170351110,2020-05-30 15:34:25+00:00,388023819,@NBCNews DRAIN THE SWAMP,DRAIN THE SWAMP,-1
1266754880238206977,2020-05-30 15:34:33+00:00,1534442521,@NBCNews Fake news,Fake news,-1
1266754909199839234,2020-05-30 15:34:40+00:00,2411105876,@NBCNews maga folks showing their true colors,maga folks showing their true colors,-1
1266754955089776640,2020-05-30 15:34:51+00:00,258553816,"@NBCNews The National Guard is from out of state too, big deal. You call in your troops, we'll call in ours.","The National Guard is from out of state too, big deal. You call in your troops, we'll call in ours.",-1
1266755055136452615,2020-05-30 15:35:14+00:00,958707897227124736,@NBCNews @WillieGeist Stochastic terrorism: demonization of groups through mass media and other propaganda that can result in a violent act because listeners interpret it as promoting targeted violence — terrorism. The language is vague enough that it leaves room for plausible deniability.,Stochastic terrorism: demonization of groups through mass media and other propaganda that can result in a violent act because listeners interpret it as promoting targeted violence — terrorism. The language is vague enough that it leaves room for plausible deniability.,-1
1266755084987269127,2020-05-30 15:35:22+00:00,1266380854550462464,@NBCNews It’s the #Russians! Lmao! @GovTimWalz that’s the most idiotic thing I’ve ever heard! He’s so old and white he can’t understand that Americans are fed up with the status quo! #BLACK_LIVES_MATTER #ICantBreathe #PoliceBrutality,It’s the #Russians! Lmao!  that’s the most idiotic thing I’ve ever heard! He’s so old and white he can’t understand that Americans are fed up with the status quo! #BLACK_LIVES_MATTER #ICantBreathe #PoliceBrutality,-1
1266755383940521984,2020-05-30 15:36:33+00:00,953373763575406595,"@NBCNews It is about damn time someone had the balls to tell the truth...finally!
This has been exposed but quickly gets dismissed. FINALLY!","It is about damn time someone had the balls to tell the truth...finally!
This has been exposed but quickly gets dismissed. FINALLY!",-1
1266755417947897859,2020-05-30 15:36:41+00:00,498129221,"@NBCNews Yep. White supremacy at its best.  They will travel fast and cover their faces to cause mayhem and blacks will be blamed. The graffiti on CNN building  says it all. By default, black people luv CNN.","Yep. White supremacy at its best.  They will travel fast and cover their faces to cause mayhem and blacks will be blamed. The graffiti on CNN building  says it all. By default, black people luv CNN.",-1
1266755638731964418,2020-05-30 15:37:34+00:00,38433277,"@NBCNews My question is who hired them to come in?
I see Trump's grubby fingers in many violent acts. Are they here too?
I'd like to see our national guard come in &amp; start gathering guns &amp; taking names. Has there been a national threat issued to us from our own president?
Maga poison's.","My question is who hired them to come in?
I see Trump's grubby fingers in many violent acts. Are they here too?
I'd like to see our national guard come in & start gathering guns & taking names. Has there been a national threat issued to us from our own president?
Maga poison's.",-1
1266756146821574656,2020-05-30 15:39:35+00:00,1186316354984394753,"@NBCNews @carlquintanilla Translation: people don’t want to shut in their backyards, but have no problem shitting in other people’s backyards.","Translation: people don’t want to shut in their backyards, but have no problem shitting in other people’s backyards.",-1
1266756186445053953,2020-05-30 15:39:44+00:00,840503635,@NBCNews They're all from N. Dakota.,They're all from N. Dakota.,-1
1266756232976625667,2020-05-30 15:39:55+00:00,768950051217354752,"@NBCNews It’s clearly Antifa, stop talking and arrest them.","It’s clearly Antifa, stop talking and arrest them.",-1
1266756332318789635,2020-05-30 15:40:19+00:00,886962852988432385,@NBCNews That speaks volumes.,That speaks volumes.,-1
1266757065441075200,2020-05-30 15:43:14+00:00,340573177,"@NBCNews I love watching the sign language interpreters, it always feels like they are reflecting our inner feelings","I love watching the sign language interpreters, it always feels like they are reflecting our inner feelings",-1
1266757235763556353,2020-05-30 15:43:54+00:00,897953094725664771,"@NBCNews Baby, YOUR OWN POLICE are destroying shit!","Baby, YOUR OWN POLICE are destroying shit!",-1
1266757750702260225,2020-05-30 15:45:57+00:00,148130893,@NBCNews the lady signing is living her best life right now,the lady signing is living her best life right now,-1
1266757874719563776,2020-05-30 15:46:27+00:00,1262864823781646343,@NBCNews True they are dems lover antifa,True they are dems lover antifa,-1
1266757984580968450,2020-05-30 15:46:53+00:00,358879680,@NBCNews That’s part of the reason trouble makers need to be arrested. Some have the sole intent of stirring unrest. Social order is important.,That’s part of the reason trouble makers need to be arrested. Some have the sole intent of stirring unrest. Social order is important.,-1
1266758129129316355,2020-05-30 15:47:27+00:00,182464374,"@NBCNews Anyone else a bit concerned about the Gov coordinating the response to domestic civil unrest directly with the Sec of Def?  Any of the MAGA crowd thats been complaining about ""freedom"" &amp; states rights for the last couple weeks care to chime in?","Anyone else a bit concerned about the Gov coordinating the response to domestic civil unrest directly with the Sec of Def?  Any of the MAGA crowd thats been complaining about ""freedom"" & states rights for the last couple weeks care to chime in?",-1
1266758240018276352,2020-05-30 15:47:54+00:00,14173315,"Minnesota Public Safety Commissioner John Harrington says they've begun contact tracing arrestees.

""Who are they associated with? What platforms are they advocating for? ... Is this organized crime? ... We are in the process right now of building that information network."" https://t.co/U0KNIVHnf6","Minnesota Public Safety Commissioner John Harrington says they've begun contact tracing arrestees.

""Who are they associated with? What platforms are they advocating for? ... Is this organized crime? ... We are in the process right now of building that information network."" https://t.co/U0KNIVHnf6",-1
1266758628993724416,2020-05-30 15:49:27+00:00,17331980,"@NBCNews Always the symptom, never the disease.","Always the symptom, never the disease.",-1
1266758679388393472,2020-05-30 15:49:39+00:00,1167193735656030211,"@NBCNews Vandalism and terrorism, we are emerging from an economic crisis and unemployment due to all of the covid19, this type of ignorant and angry people come to say that it is a protest damaging all buildings","Vandalism and terrorism, we are emerging from an economic crisis and unemployment due to all of the covid19, this type of ignorant and angry people come to say that it is a protest damaging all buildings",-1
1266758733209784320,2020-05-30 15:49:51+00:00,220904217,"@NBCNews These people are propagating their own agenda, and it is in stark opposition to what the legitimate protestors are standing up for. Prosecute them to the full extent of the law.","These people are propagating their own agenda, and it is in stark opposition to what the legitimate protestors are standing up for. Prosecute them to the full extent of the law.",-1
1266758928844505089,2020-05-30 15:50:38+00:00,1265312284261273600,"@NBCNews Maybe he should look into his own Democratic party left-wing nutjobs, who probably sent them there to cause chaos!","Maybe he should look into his own Democratic party left-wing nutjobs, who probably sent them there to cause chaos!",-1
1266758947899244544,2020-05-30 15:50:43+00:00,3192525401,"@NBCNews Brownshirts. 

This time, Americans are the Fascists...","Brownshirts. 

This time, Americans are the Fascists...",-1
1266759014148239360,2020-05-30 15:50:58+00:00,2451901238,"@NBCNews how many were republicans wearing maga hats,,.?","how many were republicans wearing maga hats,,.?",-1
1266759018346762240,2020-05-30 15:50:59+00:00,1262111436152528896,"@NBCNews Is this just a play, by showing black police ...? Very worrying about a very sad situation, if this is just a play","Is this just a play, by showing black police ...? Very worrying about a very sad situation, if this is just a play",-1
1266759027213709312,2020-05-30 15:51:01+00:00,1153176504106397696,@NBCNews Democrat operatives. It will be swept under the rug and covered up like all Democrat corruption.,Democrat operatives. It will be swept under the rug and covered up like all Democrat corruption.,-1
1266759165088870400,2020-05-30 15:51:34+00:00,34476846,@NBCNews Who turned the NAZI'S LOOSE?,Who turned the NAZI'S LOOSE?,-1
1266759223884615681,2020-05-30 15:51:48+00:00,851395263948365824,"@NBCNews This is what happens, the video of that guy in a gasmask with umbrella just randomly breaking windows is disturbing. Agent provocateurs are everywhere in those protests.","This is what happens, the video of that guy in a gasmask with umbrella just randomly breaking windows is disturbing. Agent provocateurs are everywhere in those protests.",-1
1266759417967640576,2020-05-30 15:52:35+00:00,82950262,@NBCNews And the Trump Hate-Rally-Roadshow is in effect.,And the Trump Hate-Rally-Roadshow is in effect.,-1
1266759529917800449,2020-05-30 15:53:01+00:00,3951187792,@NBCNews Obama and Soros are funding this,Obama and Soros are funding this,-1
1266759728497152000,2020-05-30 15:53:49+00:00,1959390830,@NBCNews Yeah that UPS truck that got looted last night sure looked like outside actors😀   Or that store at 407 west lake sure looked outside actors...not. Not disputing an outside strong presence but how the eff do they even know since there is no police presence in most places.,Yeah that UPS truck that got looted last night sure looked like outside actors😀   Or that store at 407 west lake sure looked outside actors...not. Not disputing an outside strong presence but how the eff do they even know since there is no police presence in most places.,-1
1266759823565164550,2020-05-30 15:54:11+00:00,1023594246845161472,@NBCNews Hey look they’re not wearing masks. Guess all that rioting was the vaccine for #Covid_19,Hey look they’re not wearing masks. Guess all that rioting was the vaccine for #Covid_19,-1
1266759855416717312,2020-05-30 15:54:19+00:00,3951187792,@NBCNews Welcome to the Democrat Party of hate and division.  #DemocratsAreDestroyingAmerica #DemocratsHateAmerica #DemocratsAreEnemiesOfAmerica,Welcome to the Democrat Party of hate and division.  #DemocratsAreDestroyingAmerica #DemocratsHateAmerica #DemocratsAreEnemiesOfAmerica,-1
1266760005199507456,2020-05-30 15:54:55+00:00,78124831,@NBCNews all trump employees,all trump employees,-1
1266760020986785793,2020-05-30 15:54:58+00:00,221548649,@NBCNews ANTIFA scum directing people of the Police activity last night. ANTIFA ARE RESPONSIBLE https://t.co/IJGrRDOxCi,ANTIFA scum directing people of the Police activity last night. ANTIFA ARE RESPONSIBLE https://t.co/IJGrRDOxCi,-1
1266760105506340865,2020-05-30 15:55:19+00:00,1250160318413705217,@NBCNews That was the first step you had to take,That was the first step you had to take,-1
1266760137487708160,2020-05-30 15:55:26+00:00,1195771243,@NBCNews I hope the misinformation and the fairy tales about out of state operatives works.,I hope the misinformation and the fairy tales about out of state operatives works.,-1
1266760186041110529,2020-05-30 15:55:38+00:00,822564918255874048,@NBCNews Hint. https://t.co/fRw16OQts0,Hint. https://t.co/fRw16OQts0,-1
1266760485791240194,2020-05-30 15:56:49+00:00,977505282,"@NBCNews COPS KILL WHITE KID VIDEO. WATCH!
This infuriates me as much as the George Floyd murder. But a little more so because the Media has been DEADLY quite. All because he’s just another ‘stupid’ white kid. They cracked jokes while he died. FIX THE POLICE!!!

https://t.co/9IKjWARJgU","COPS KILL WHITE KID VIDEO. WATCH!
This infuriates me as much as the George Floyd murder. But a little more so because the Media has been DEADLY quite. All because he’s just another ‘stupid’ white kid. They cracked jokes while he died. FIX THE POLICE!!!

https://t.co/9IKjWARJgU",-1
1266760497086504966,2020-05-30 15:56:52+00:00,1004671441,@NBCNews Antifa and #BlackLivesMatter. The organized crime groups posing as activists. The ones who only trend during violent destruction and have accomplished absolutely nothing.,Antifa and #BlackLivesMatter. The organized crime groups posing as activists. The ones who only trend during violent destruction and have accomplished absolutely nothing.,-1
1266760838221791234,2020-05-30 15:58:13+00:00,992206279,@NBCNews Your AG has their handbook. Fool.,Your AG has their handbook. Fool.,-1
1266760888234594304,2020-05-30 15:58:25+00:00,3192845874,@NBCNews Lol the translator is quite animated,Lol the translator is quite animated,-1
1266760899467108354,2020-05-30 15:58:28+00:00,42312732,"@NBCNews The far left, and the far right, are the problem.  They pit us against each other.  In the middle, we must stand, together.","The far left, and the far right, are the problem.  They pit us against each other.  In the middle, we must stand, together.",-1
1266760907306094598,2020-05-30 15:58:30+00:00,811851602071982080,"@NBCNews ‘Groundhog Day for a Black Man’ Shows What It’s Like to Deal With Cops. #BlackLivesMatter #mineapolis #PoliceBrutality 
https://t.co/4uI1TGR0gz","‘Groundhog Day for a Black Man’ Shows What It’s Like to Deal With Cops. #BlackLivesMatter #mineapolis #PoliceBrutality 
https://t.co/4uI1TGR0gz",-1
1266760950146715648,2020-05-30 15:58:40+00:00,1209262967491092480,@NBCNews so .........what tu du now???????,so .........what tu du now???????,-1
